frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
250000000.0,570,11,14,40.20659654024183
250000000.0,570,11,15,39.20659654024183
250000000.0,570,12,0,53.20659654024183
250000000.0,570,12,1,52.20659654024183
250000000.0,570,12,2,51.20659654024183
250000000.0,570,12,3,50.20659654024183
250000000.0,570,12,4,49.20659654024183
250000000.0,570,12,5,48.20659654024183
250000000.0,570,12,6,47.20659654024183
250000000.0,570,12,7,46.20659654024183
250000000.0,570,12,8,45.20659654024183
250000000.0,570,12,9,44.20659654024183
250000000.0,570,12,10,43.20659654024183
250000000.0,570,12,11,42.20659654024183
250000000.0,570,12,12,41.20659654024183
250000000.0,570,12,13,40.20659654024183
250000000.0,570,12,14,39.20659654024183
250000000.0,570,12,15,38.20659654024183
250000000.0,570,13,0,52.20659654024183
250000000.0,570,13,1,51.20659654024183
250000000.0,570,13,2,50.20659654024183
250000000.0,570,13,3,49.20659654024183
250000000.0,570,13,4,48.20659654024183
250000000.0,570,13,5,47.20659654024183
250000000.0,570,13,6,46.20659654024183
250000000.0,570,13,7,45.20659654024183
250000000.0,570,13,8,44.20659654024183
250000000.0,570,13,9,43.20659654024183
250000000.0,570,13,10,42.20659654024183
250000000.0,570,13,11,41.20659654024183
250000000.0,570,13,12,40.20659654024183
250000000.0,570,13,13,39.20659654024183
250000000.0,570,13,14,38.20659654024183
250000000.0,570,13,15,37.20659654024183
250000000.0,570,14,0,51.20659654024183
250000000.0,570,14,1,50.20659654024183
250000000.0,570,14,2,49.20659654024183
250000000.0,570,14,3,48.20659654024183
250000000.0,570,14,4,47.20659654024183
250000000.0,570,14,5,46.20659654024183
250000000.0,570,14,6,45.20659654024183
250000000.0,570,14,7,44.20659654024183
250000000.0,570,14,8,43.20659654024183
250000000.0,570,14,9,42.20659654024183
250000000.0,570,14,10,41.20659654024183
250000000.0,570,14,11,40.20659654024183
250000000.0,570,14,12,39.20659654024183
250000000.0,570,14,13,38.20659654024183
250000000.0,570,14,14,37.20659654024183
250000000.0,570,14,15,36.20659654024183
250000000.0,570,15,0,50.20659654024183
250000000.0,570,15,1,49.20659654024183
250000000.0,570,15,2,48.20659654024183
250000000.0,570,15,3,47.20659654024183
250000000.0,570,15,4,46.20659654024183
250000000.0,570,15,5,45.20659654024183
250000000.0,570,15,6,44.20659654024183
250000000.0,570,15,7,43.20659654024183
250000000.0,570,15,8,42.20659654024183
250000000.0,570,15,9,41.20659654024183
250000000.0,570,15,10,40.20659654024183
250000000.0,570,15,11,39.20659654024183
250000000.0,570,15,12,38.20659654024183
250000000.0,570,15,13,37.20659654024183
250000000.0,570,15,14,36.20659654024183
250000000.0,570,15,15,35.20659654024183
250000000.0,575,0,0,65.2824563205846
250000000.0,575,0,1,64.2824563205846
250000000.0,575,0,2,63.2824563205846
250000000.0,575,0,3,62.2824563205846
250000000.0,575,0,4,61.2824563205846
250000000.0,575,0,5,60.2824563205846
250000000.0,575,0,6,59.2824563205846
250000000.0,575,0,7,58.2824563205846
250000000.0,575,0,8,57.2824563205846
250000000.0,575,0,9,56.2824563205846
250000000.0,575,0,10,55.2824563205846
250000000.0,575,0,11,54.2824563205846
250000000.0,575,0,12,53.2824563205846
250000000.0,575,0,13,52.2824563205846
250000000.0,575,0,14,51.2824563205846
250000000.0,575,0,15,50.2824563205846
250000000.0,575,1,0,64.2824563205846
250000000.0,575,1,1,63.2824563205846
250000000.0,575,1,2,62.2824563205846
250000000.0,575,1,3,61.2824563205846
250000000.0,575,1,4,60.2824563205846
250000000.0,575,1,5,59.2824563205846
250000000.0,575,1,6,58.2824563205846
250000000.0,575,1,7,57.2824563205846
250000000.0,575,1,8,56.2824563205846
250000000.0,575,1,9,55.2824563205846
250000000.0,575,1,10,54.2824563205846
250000000.0,575,1,11,53.2824563205846
250000000.0,575,1,12,52.2824563205846
250000000.0,575,1,13,51.2824563205846
250000000.0,575,1,14,50.2824563205846
250000000.0,575,1,15,49.2824563205846
250000000.0,575,2,0,63.2824563205846
250000000.0,575,2,1,62.2824563205846
250000000.0,575,2,2,61.2824563205846
250000000.0,575,2,3,60.2824563205846
250000000.0,575,2,4,59.2824563205846
250000000.0,575,2,5,58.2824563205846
250000000.0,575,2,6,57.2824563205846
250000000.0,575,2,7,56.2824563205846
250000000.0,575,2,8,55.2824563205846
250000000.0,575,2,9,54.2824563205846
250000000.0,575,2,10,53.2824563205846
250000000.0,575,2,11,52.2824563205846
250000000.0,575,2,12,51.2824563205846
250000000.0,575,2,13,50.2824563205846
250000000.0,575,2,14,49.2824563205846
250000000.0,575,2,15,48.2824563205846
250000000.0,575,3,0,62.2824563205846
250000000.0,575,3,1,61.2824563205846
250000000.0,575,3,2,60.2824563205846
250000000.0,575,3,3,59.2824563205846
250000000.0,575,3,4,58.2824563205846
250000000.0,575,3,5,57.2824563205846
250000000.0,575,3,6,56.2824563205846
250000000.0,575,3,7,55.2824563205846
250000000.0,575,3,8,54.2824563205846
250000000.0,575,3,9,53.2824563205846
250000000.0,575,3,10,52.2824563205846
250000000.0,575,3,11,51.2824563205846
250000000.0,575,3,12,50.2824563205846
250000000.0,575,3,13,49.2824563205846
250000000.0,575,3,14,48.2824563205846
250000000.0,575,3,15,47.2824563205846
250000000.0,575,4,0,61.2824563205846
250000000.0,575,4,1,60.2824563205846
250000000.0,575,4,2,59.2824563205846
250000000.0,575,4,3,58.2824563205846
250000000.0,575,4,4,57.2824563205846
250000000.0,575,4,5,56.2824563205846
250000000.0,575,4,6,55.2824563205846
250000000.0,575,4,7,54.2824563205846
250000000.0,575,4,8,53.2824563205846
250000000.0,575,4,9,52.2824563205846
250000000.0,575,4,10,51.2824563205846
250000000.0,575,4,11,50.2824563205846
250000000.0,575,4,12,49.2824563205846
250000000.0,575,4,13,48.2824563205846
250000000.0,575,4,14,47.2824563205846
250000000.0,575,4,15,46.2824563205846
250000000.0,575,5,0,60.2824563205846
250000000.0,575,5,1,59.2824563205846
250000000.0,575,5,2,58.2824563205846
250000000.0,575,5,3,57.2824563205846
250000000.0,575,5,4,56.2824563205846
250000000.0,575,5,5,55.2824563205846
250000000.0,575,5,6,54.2824563205846
250000000.0,575,5,7,53.2824563205846
250000000.0,575,5,8,52.2824563205846
250000000.0,575,5,9,51.2824563205846
250000000.0,575,5,10,50.2824563205846
250000000.0,575,5,11,49.2824563205846
250000000.0,575,5,12,48.2824563205846
250000000.0,575,5,13,47.2824563205846
250000000.0,575,5,14,46.2824563205846
250000000.0,575,5,15,45.2824563205846
250000000.0,575,6,0,59.2824563205846
250000000.0,575,6,1,58.2824563205846
250000000.0,575,6,2,57.2824563205846
250000000.0,575,6,3,56.2824563205846
250000000.0,575,6,4,55.2824563205846
250000000.0,575,6,5,54.2824563205846
250000000.0,575,6,6,53.2824563205846
250000000.0,575,6,7,52.2824563205846
250000000.0,575,6,8,51.2824563205846
250000000.0,575,6,9,50.2824563205846
250000000.0,575,6,10,49.2824563205846
250000000.0,575,6,11,48.2824563205846
250000000.0,575,6,12,47.2824563205846
250000000.0,575,6,13,46.2824563205846
250000000.0,575,6,14,45.2824563205846
250000000.0,575,6,15,44.2824563205846
250000000.0,575,7,0,58.2824563205846
250000000.0,575,7,1,57.2824563205846
250000000.0,575,7,2,56.2824563205846
250000000.0,575,7,3,55.2824563205846
250000000.0,575,7,4,54.2824563205846
250000000.0,575,7,5,53.2824563205846
250000000.0,575,7,6,52.2824563205846
250000000.0,575,7,7,51.2824563205846
250000000.0,575,7,8,50.2824563205846
250000000.0,575,7,9,49.2824563205846
250000000.0,575,7,10,48.2824563205846
250000000.0,575,7,11,47.2824563205846
250000000.0,575,7,12,46.2824563205846
250000000.0,575,7,13,45.2824563205846
250000000.0,575,7,14,44.2824563205846
250000000.0,575,7,15,43.2824563205846
250000000.0,575,8,0,57.2824563205846
250000000.0,575,8,1,56.2824563205846
250000000.0,575,8,2,55.2824563205846
250000000.0,575,8,3,54.2824563205846
250000000.0,575,8,4,53.2824563205846
250000000.0,575,8,5,52.2824563205846
250000000.0,575,8,6,51.2824563205846
250000000.0,575,8,7,50.2824563205846
250000000.0,575,8,8,49.2824563205846
250000000.0,575,8,9,48.2824563205846
250000000.0,575,8,10,47.2824563205846
250000000.0,575,8,11,46.2824563205846
250000000.0,575,8,12,45.2824563205846
250000000.0,575,8,13,44.2824563205846
250000000.0,575,8,14,43.2824563205846
250000000.0,575,8,15,42.2824563205846
250000000.0,575,9,0,56.2824563205846
250000000.0,575,9,1,55.2824563205846
250000000.0,575,9,2,54.2824563205846
250000000.0,575,9,3,53.2824563205846
250000000.0,575,9,4,52.2824563205846
250000000.0,575,9,5,51.2824563205846
250000000.0,575,9,6,50.2824563205846
250000000.0,575,9,7,49.2824563205846
250000000.0,575,9,8,48.2824563205846
250000000.0,575,9,9,47.2824563205846
250000000.0,575,9,10,46.2824563205846
250000000.0,575,9,11,45.2824563205846
250000000.0,575,9,12,44.2824563205846
250000000.0,575,9,13,43.2824563205846
250000000.0,575,9,14,42.2824563205846
250000000.0,575,9,15,41.2824563205846
250000000.0,575,10,0,55.2824563205846
250000000.0,575,10,1,54.2824563205846
250000000.0,575,10,2,53.2824563205846
250000000.0,575,10,3,52.2824563205846
250000000.0,575,10,4,51.2824563205846
250000000.0,575,10,5,50.2824563205846
250000000.0,575,10,6,49.2824563205846
250000000.0,575,10,7,48.2824563205846
250000000.0,575,10,8,47.2824563205846
250000000.0,575,10,9,46.2824563205846
250000000.0,575,10,10,45.2824563205846
250000000.0,575,10,11,44.2824563205846
250000000.0,575,10,12,43.2824563205846
250000000.0,575,10,13,42.2824563205846
250000000.0,575,10,14,41.2824563205846
250000000.0,575,10,15,40.2824563205846
250000000.0,575,11,0,54.2824563205846
250000000.0,575,11,1,53.2824563205846
250000000.0,575,11,2,52.2824563205846
250000000.0,575,11,3,51.2824563205846
250000000.0,575,11,4,50.2824563205846
250000000.0,575,11,5,49.2824563205846
250000000.0,575,11,6,48.2824563205846
250000000.0,575,11,7,47.2824563205846
250000000.0,575,11,8,46.2824563205846
250000000.0,575,11,9,45.2824563205846
250000000.0,575,11,10,44.2824563205846
250000000.0,575,11,11,43.2824563205846
250000000.0,575,11,12,42.2824563205846
250000000.0,575,11,13,41.2824563205846
250000000.0,575,11,14,40.2824563205846
250000000.0,575,11,15,39.2824563205846
250000000.0,575,12,0,53.2824563205846
250000000.0,575,12,1,52.2824563205846
250000000.0,575,12,2,51.2824563205846
250000000.0,575,12,3,50.2824563205846
250000000.0,575,12,4,49.2824563205846
250000000.0,575,12,5,48.2824563205846
250000000.0,575,12,6,47.2824563205846
250000000.0,575,12,7,46.2824563205846
250000000.0,575,12,8,45.2824563205846
250000000.0,575,12,9,44.2824563205846
250000000.0,575,12,10,43.2824563205846
250000000.0,575,12,11,42.2824563205846
250000000.0,575,12,12,41.2824563205846
250000000.0,575,12,13,40.2824563205846
250000000.0,575,12,14,39.2824563205846
250000000.0,575,12,15,38.2824563205846
250000000.0,575,13,0,52.2824563205846
250000000.0,575,13,1,51.2824563205846
250000000.0,575,13,2,50.2824563205846
250000000.0,575,13,3,49.2824563205846
250000000.0,575,13,4,48.2824563205846
250000000.0,575,13,5,47.2824563205846
250000000.0,575,13,6,46.2824563205846
250000000.0,575,13,7,45.2824563205846
250000000.0,575,13,8,44.2824563205846
250000000.0,575,13,9,43.2824563205846
250000000.0,575,13,10,42.2824563205846
250000000.0,575,13,11,41.2824563205846
250000000.0,575,13,12,40.2824563205846
250000000.0,575,13,13,39.2824563205846
250000000.0,575,13,14,38.2824563205846
250000000.0,575,13,15,37.2824563205846
250000000.0,575,14,0,51.2824563205846
250000000.0,575,14,1,50.2824563205846
250000000.0,575,14,2,49.2824563205846
250000000.0,575,14,3,48.2824563205846
250000000.0,575,14,4,47.2824563205846
250000000.0,575,14,5,46.2824563205846
250000000.0,575,14,6,45.2824563205846
250000000.0,575,14,7,44.2824563205846
250000000.0,575,14,8,43.2824563205846
250000000.0,575,14,9,42.2824563205846
250000000.0,575,14,10,41.2824563205846
250000000.0,575,14,11,40.2824563205846
250000000.0,575,14,12,39.2824563205846
250000000.0,575,14,13,38.2824563205846
250000000.0,575,14,14,37.2824563205846
250000000.0,575,14,15,36.2824563205846
250000000.0,575,15,0,50.2824563205846
250000000.0,575,15,1,49.2824563205846
250000000.0,575,15,2,48.2824563205846
250000000.0,575,15,3,47.2824563205846
250000000.0,575,15,4,46.2824563205846
250000000.0,575,15,5,45.2824563205846
250000000.0,575,15,6,44.2824563205846
250000000.0,575,15,7,43.2824563205846
250000000.0,575,15,8,42.2824563205846
250000000.0,575,15,9,41.2824563205846
250000000.0,575,15,10,40.2824563205846
250000000.0,575,15,11,39.2824563205846
250000000.0,575,15,12,38.2824563205846
250000000.0,575,15,13,37.2824563205846
250000000.0,575,15,14,36.2824563205846
250000000.0,575,15,15,35.2824563205846
250000000.0,580,0,0,65.35765929805075
250000000.0,580,0,1,64.35765929805075
250000000.0,580,0,2,63.35765929805075
250000000.0,580,0,3,62.35765929805075
250000000.0,580,0,4,61.35765929805075
250000000.0,580,0,5,60.35765929805075
250000000.0,580,0,6,59.35765929805075
250000000.0,580,0,7,58.35765929805075
250000000.0,580,0,8,57.35765929805075
250000000.0,580,0,9,56.35765929805075
250000000.0,580,0,10,55.35765929805075
250000000.0,580,0,11,54.35765929805075
250000000.0,580,0,12,53.35765929805075
250000000.0,580,0,13,52.35765929805075
250000000.0,580,0,14,51.35765929805075
250000000.0,580,0,15,50.35765929805075
250000000.0,580,1,0,64.35765929805075
250000000.0,580,1,1,63.35765929805075
250000000.0,580,1,2,62.35765929805075
250000000.0,580,1,3,61.35765929805075
250000000.0,580,1,4,60.35765929805075
250000000.0,580,1,5,59.35765929805075
250000000.0,580,1,6,58.35765929805075
250000000.0,580,1,7,57.35765929805075
250000000.0,580,1,8,56.35765929805075
250000000.0,580,1,9,55.35765929805075
250000000.0,580,1,10,54.35765929805075
250000000.0,580,1,11,53.35765929805075
250000000.0,580,1,12,52.35765929805075
250000000.0,580,1,13,51.35765929805075
250000000.0,580,1,14,50.35765929805075
250000000.0,580,1,15,49.35765929805075
250000000.0,580,2,0,63.35765929805075
250000000.0,580,2,1,62.35765929805075
250000000.0,580,2,2,61.35765929805075
250000000.0,580,2,3,60.35765929805075
250000000.0,580,2,4,59.35765929805075
250000000.0,580,2,5,58.35765929805075
250000000.0,580,2,6,57.35765929805075
250000000.0,580,2,7,56.35765929805075
250000000.0,580,2,8,55.35765929805075
250000000.0,580,2,9,54.35765929805075
250000000.0,580,2,10,53.35765929805075
250000000.0,580,2,11,52.35765929805075
250000000.0,580,2,12,51.35765929805075
250000000.0,580,2,13,50.35765929805075
250000000.0,580,2,14,49.35765929805075
250000000.0,580,2,15,48.35765929805075
250000000.0,580,3,0,62.35765929805075
250000000.0,580,3,1,61.35765929805075
250000000.0,580,3,2,60.35765929805075
250000000.0,580,3,3,59.35765929805075
250000000.0,580,3,4,58.35765929805075
250000000.0,580,3,5,57.35765929805075
250000000.0,580,3,6,56.35765929805075
250000000.0,580,3,7,55.35765929805075
250000000.0,580,3,8,54.35765929805075
250000000.0,580,3,9,53.35765929805075
250000000.0,580,3,10,52.35765929805075
250000000.0,580,3,11,51.35765929805075
250000000.0,580,3,12,50.35765929805075
250000000.0,580,3,13,49.35765929805075
250000000.0,580,3,14,48.35765929805075
250000000.0,580,3,15,47.35765929805075
250000000.0,580,4,0,61.35765929805075
250000000.0,580,4,1,60.35765929805075
250000000.0,580,4,2,59.35765929805075
250000000.0,580,4,3,58.35765929805075
250000000.0,580,4,4,57.35765929805075
250000000.0,580,4,5,56.35765929805075
250000000.0,580,4,6,55.35765929805075
250000000.0,580,4,7,54.35765929805075
250000000.0,580,4,8,53.35765929805075
250000000.0,580,4,9,52.35765929805075
250000000.0,580,4,10,51.35765929805075
250000000.0,580,4,11,50.35765929805075
250000000.0,580,4,12,49.35765929805075
250000000.0,580,4,13,48.35765929805075
250000000.0,580,4,14,47.35765929805075
250000000.0,580,4,15,46.35765929805075
250000000.0,580,5,0,60.35765929805075
250000000.0,580,5,1,59.35765929805075
250000000.0,580,5,2,58.35765929805075
250000000.0,580,5,3,57.35765929805075
250000000.0,580,5,4,56.35765929805075
250000000.0,580,5,5,55.35765929805075
250000000.0,580,5,6,54.35765929805075
250000000.0,580,5,7,53.35765929805075
250000000.0,580,5,8,52.35765929805075
250000000.0,580,5,9,51.35765929805075
250000000.0,580,5,10,50.35765929805075
250000000.0,580,5,11,49.35765929805075
250000000.0,580,5,12,48.35765929805075
250000000.0,580,5,13,47.35765929805075
250000000.0,580,5,14,46.35765929805075
250000000.0,580,5,15,45.35765929805075
250000000.0,580,6,0,59.35765929805075
250000000.0,580,6,1,58.35765929805075
250000000.0,580,6,2,57.35765929805075
250000000.0,580,6,3,56.35765929805075
250000000.0,580,6,4,55.35765929805075
250000000.0,580,6,5,54.35765929805075
250000000.0,580,6,6,53.35765929805075
250000000.0,580,6,7,52.35765929805075
250000000.0,580,6,8,51.35765929805075
250000000.0,580,6,9,50.35765929805075
250000000.0,580,6,10,49.35765929805075
250000000.0,580,6,11,48.35765929805075
250000000.0,580,6,12,47.35765929805075
250000000.0,580,6,13,46.35765929805075
250000000.0,580,6,14,45.35765929805075
250000000.0,580,6,15,44.35765929805075
250000000.0,580,7,0,58.35765929805075
250000000.0,580,7,1,57.35765929805075
250000000.0,580,7,2,56.35765929805075
250000000.0,580,7,3,55.35765929805075
250000000.0,580,7,4,54.35765929805075
250000000.0,580,7,5,53.35765929805075
250000000.0,580,7,6,52.35765929805075
250000000.0,580,7,7,51.35765929805075
250000000.0,580,7,8,50.35765929805075
250000000.0,580,7,9,49.35765929805075
250000000.0,580,7,10,48.35765929805075
250000000.0,580,7,11,47.35765929805075
250000000.0,580,7,12,46.35765929805075
250000000.0,580,7,13,45.35765929805075
250000000.0,580,7,14,44.35765929805075
250000000.0,580,7,15,43.35765929805075
250000000.0,580,8,0,57.35765929805075
250000000.0,580,8,1,56.35765929805075
250000000.0,580,8,2,55.35765929805075
250000000.0,580,8,3,54.35765929805075
250000000.0,580,8,4,53.35765929805075
250000000.0,580,8,5,52.35765929805075
250000000.0,580,8,6,51.35765929805075
250000000.0,580,8,7,50.35765929805075
250000000.0,580,8,8,49.35765929805075
250000000.0,580,8,9,48.35765929805075
250000000.0,580,8,10,47.35765929805075
250000000.0,580,8,11,46.35765929805075
250000000.0,580,8,12,45.35765929805075
250000000.0,580,8,13,44.35765929805075
250000000.0,580,8,14,43.35765929805075
250000000.0,580,8,15,42.35765929805075
250000000.0,580,9,0,56.35765929805075
250000000.0,580,9,1,55.35765929805075
250000000.0,580,9,2,54.35765929805075
250000000.0,580,9,3,53.35765929805075
250000000.0,580,9,4,52.35765929805075
250000000.0,580,9,5,51.35765929805075
250000000.0,580,9,6,50.35765929805075
250000000.0,580,9,7,49.35765929805075
250000000.0,580,9,8,48.35765929805075
250000000.0,580,9,9,47.35765929805075
250000000.0,580,9,10,46.35765929805075
250000000.0,580,9,11,45.35765929805075
250000000.0,580,9,12,44.35765929805075
250000000.0,580,9,13,43.35765929805075
250000000.0,580,9,14,42.35765929805075
250000000.0,580,9,15,41.35765929805075
250000000.0,580,10,0,55.35765929805075
250000000.0,580,10,1,54.35765929805075
250000000.0,580,10,2,53.35765929805075
250000000.0,580,10,3,52.35765929805075
250000000.0,580,10,4,51.35765929805075
250000000.0,580,10,5,50.35765929805075
250000000.0,580,10,6,49.35765929805075
250000000.0,580,10,7,48.35765929805075
250000000.0,580,10,8,47.35765929805075
250000000.0,580,10,9,46.35765929805075
250000000.0,580,10,10,45.35765929805075
250000000.0,580,10,11,44.35765929805075
250000000.0,580,10,12,43.35765929805075
250000000.0,580,10,13,42.35765929805075
250000000.0,580,10,14,41.35765929805075
250000000.0,580,10,15,40.35765929805075
250000000.0,580,11,0,54.35765929805075
250000000.0,580,11,1,53.35765929805075
250000000.0,580,11,2,52.35765929805075
250000000.0,580,11,3,51.35765929805075
250000000.0,580,11,4,50.35765929805075
250000000.0,580,11,5,49.35765929805075
250000000.0,580,11,6,48.35765929805075
250000000.0,580,11,7,47.35765929805075
250000000.0,580,11,8,46.35765929805075
250000000.0,580,11,9,45.35765929805075
250000000.0,580,11,10,44.35765929805075
250000000.0,580,11,11,43.35765929805075
250000000.0,580,11,12,42.35765929805075
250000000.0,580,11,13,41.35765929805075
250000000.0,580,11,14,40.35765929805075
250000000.0,580,11,15,39.35765929805075
250000000.0,580,12,0,53.35765929805075
250000000.0,580,12,1,52.35765929805075
250000000.0,580,12,2,51.35765929805075
250000000.0,580,12,3,50.35765929805075
250000000.0,580,12,4,49.35765929805075
250000000.0,580,12,5,48.35765929805075
250000000.0,580,12,6,47.35765929805075
250000000.0,580,12,7,46.35765929805075
250000000.0,580,12,8,45.35765929805075
250000000.0,580,12,9,44.35765929805075
250000000.0,580,12,10,43.35765929805075
250000000.0,580,12,11,42.35765929805075
250000000.0,580,12,12,41.35765929805075
250000000.0,580,12,13,40.35765929805075
250000000.0,580,12,14,39.35765929805075
250000000.0,580,12,15,38.35765929805075
250000000.0,580,13,0,52.35765929805075
250000000.0,580,13,1,51.35765929805075
250000000.0,580,13,2,50.35765929805075
250000000.0,580,13,3,49.35765929805075
250000000.0,580,13,4,48.35765929805075
250000000.0,580,13,5,47.35765929805075
250000000.0,580,13,6,46.35765929805075
250000000.0,580,13,7,45.35765929805075
250000000.0,580,13,8,44.35765929805075
250000000.0,580,13,9,43.35765929805075
250000000.0,580,13,10,42.35765929805075
250000000.0,580,13,11,41.35765929805075
250000000.0,580,13,12,40.35765929805075
250000000.0,580,13,13,39.35765929805075
250000000.0,580,13,14,38.35765929805075
250000000.0,580,13,15,37.35765929805075
250000000.0,580,14,0,51.35765929805075
250000000.0,580,14,1,50.35765929805075
250000000.0,580,14,2,49.35765929805075
250000000.0,580,14,3,48.35765929805075
250000000.0,580,14,4,47.35765929805075
250000000.0,580,14,5,46.35765929805075
250000000.0,580,14,6,45.35765929805075
250000000.0,580,14,7,44.35765929805075
250000000.0,580,14,8,43.35765929805075
250000000.0,580,14,9,42.35765929805075
250000000.0,580,14,10,41.35765929805075
250000000.0,580,14,11,40.35765929805075
250000000.0,580,14,12,39.35765929805075
250000000.0,580,14,13,38.35765929805075
250000000.0,580,14,14,37.35765929805075
250000000.0,580,14,15,36.35765929805075
250000000.0,580,15,0,50.35765929805075
250000000.0,580,15,1,49.35765929805075
250000000.0,580,15,2,48.35765929805075
250000000.0,580,15,3,47.35765929805075
250000000.0,580,15,4,46.35765929805075
250000000.0,580,15,5,45.35765929805075
250000000.0,580,15,6,44.35765929805075
250000000.0,580,15,7,43.35765929805075
250000000.0,580,15,8,42.35765929805075
250000000.0,580,15,9,41.35765929805075
250000000.0,580,15,10,40.35765929805075
250000000.0,580,15,11,39.35765929805075
250000000.0,580,15,12,38.35765929805075
250000000.0,580,15,13,37.35765929805075
250000000.0,580,15,14,36.35765929805075
250000000.0,580,15,15,35.35765929805075
250000000.0,585,0,0,65.4322167484356
250000000.0,585,0,1,64.4322167484356
250000000.0,585,0,2,63.43221674843559
250000000.0,585,0,3,62.43221674843559
250000000.0,585,0,4,61.43221674843559
250000000.0,585,0,5,60.43221674843559
250000000.0,585,0,6,59.43221674843559
250000000.0,585,0,7,58.43221674843559
250000000.0,585,0,8,57.43221674843559
250000000.0,585,0,9,56.43221674843559
250000000.0,585,0,10,55.43221674843559
250000000.0,585,0,11,54.43221674843559
250000000.0,585,0,12,53.43221674843559
250000000.0,585,0,13,52.43221674843559
250000000.0,585,0,14,51.43221674843559
250000000.0,585,0,15,50.43221674843559
250000000.0,585,1,0,64.4322167484356
250000000.0,585,1,1,63.43221674843559
250000000.0,585,1,2,62.43221674843559
250000000.0,585,1,3,61.43221674843559
250000000.0,585,1,4,60.43221674843559
250000000.0,585,1,5,59.43221674843559
250000000.0,585,1,6,58.43221674843559
250000000.0,585,1,7,57.43221674843559
250000000.0,585,1,8,56.43221674843559
250000000.0,585,1,9,55.43221674843559
250000000.0,585,1,10,54.43221674843559
250000000.0,585,1,11,53.43221674843559
250000000.0,585,1,12,52.43221674843559
250000000.0,585,1,13,51.43221674843559
250000000.0,585,1,14,50.43221674843559
250000000.0,585,1,15,49.43221674843559
250000000.0,585,2,0,63.43221674843559
250000000.0,585,2,1,62.43221674843559
250000000.0,585,2,2,61.43221674843559
250000000.0,585,2,3,60.43221674843559
250000000.0,585,2,4,59.43221674843559
250000000.0,585,2,5,58.43221674843559
250000000.0,585,2,6,57.43221674843559
250000000.0,585,2,7,56.43221674843559
250000000.0,585,2,8,55.43221674843559
250000000.0,585,2,9,54.43221674843559
250000000.0,585,2,10,53.43221674843559
250000000.0,585,2,11,52.43221674843559
250000000.0,585,2,12,51.43221674843559
250000000.0,585,2,13,50.43221674843559
250000000.0,585,2,14,49.43221674843559
250000000.0,585,2,15,48.43221674843559
250000000.0,585,3,0,62.43221674843559
250000000.0,585,3,1,61.43221674843559
250000000.0,585,3,2,60.43221674843559
250000000.0,585,3,3,59.43221674843559
250000000.0,585,3,4,58.43221674843559
250000000.0,585,3,5,57.43221674843559
250000000.0,585,3,6,56.43221674843559
250000000.0,585,3,7,55.43221674843559
250000000.0,585,3,8,54.43221674843559
250000000.0,585,3,9,53.43221674843559
250000000.0,585,3,10,52.43221674843559
250000000.0,585,3,11,51.43221674843559
250000000.0,585,3,12,50.43221674843559
250000000.0,585,3,13,49.43221674843559
250000000.0,585,3,14,48.43221674843559
250000000.0,585,3,15,47.43221674843559
250000000.0,585,4,0,61.43221674843559
250000000.0,585,4,1,60.43221674843559
250000000.0,585,4,2,59.43221674843559
250000000.0,585,4,3,58.43221674843559
250000000.0,585,4,4,57.43221674843559
250000000.0,585,4,5,56.43221674843559
250000000.0,585,4,6,55.43221674843559
250000000.0,585,4,7,54.43221674843559
250000000.0,585,4,8,53.43221674843559
250000000.0,585,4,9,52.43221674843559
250000000.0,585,4,10,51.43221674843559
250000000.0,585,4,11,50.43221674843559
250000000.0,585,4,12,49.43221674843559
250000000.0,585,4,13,48.43221674843559
250000000.0,585,4,14,47.43221674843559
250000000.0,585,4,15,46.43221674843559
250000000.0,585,5,0,60.43221674843559
250000000.0,585,5,1,59.43221674843559
250000000.0,585,5,2,58.43221674843559
250000000.0,585,5,3,57.43221674843559
250000000.0,585,5,4,56.43221674843559
250000000.0,585,5,5,55.43221674843559
250000000.0,585,5,6,54.43221674843559
250000000.0,585,5,7,53.43221674843559
250000000.0,585,5,8,52.43221674843559
250000000.0,585,5,9,51.43221674843559
250000000.0,585,5,10,50.43221674843559
250000000.0,585,5,11,49.43221674843559
250000000.0,585,5,12,48.43221674843559
250000000.0,585,5,13,47.43221674843559
250000000.0,585,5,14,46.43221674843559
250000000.0,585,5,15,45.43221674843559
250000000.0,585,6,0,59.43221674843559
250000000.0,585,6,1,58.43221674843559
250000000.0,585,6,2,57.43221674843559
250000000.0,585,6,3,56.43221674843559
250000000.0,585,6,4,55.43221674843559
250000000.0,585,6,5,54.43221674843559
250000000.0,585,6,6,53.43221674843559
250000000.0,585,6,7,52.43221674843559
250000000.0,585,6,8,51.43221674843559
250000000.0,585,6,9,50.43221674843559
250000000.0,585,6,10,49.43221674843559
250000000.0,585,6,11,48.43221674843559
250000000.0,585,6,12,47.43221674843559
250000000.0,585,6,13,46.43221674843559
250000000.0,585,6,14,45.43221674843559
250000000.0,585,6,15,44.43221674843559
250000000.0,585,7,0,58.43221674843559
250000000.0,585,7,1,57.43221674843559
250000000.0,585,7,2,56.43221674843559
250000000.0,585,7,3,55.43221674843559
250000000.0,585,7,4,54.43221674843559
250000000.0,585,7,5,53.43221674843559
250000000.0,585,7,6,52.43221674843559
